datetime,budget,strategy
2024-07-23 11:10:00,9617.04415149094,wait
2024-07-23 11:11:00,9617.04415149094,wait
2024-07-23 11:12:00,9617.04415149094,wait
2024-07-23 11:13:00,9617.04415149094,wait
2024-07-23 11:14:00,9617.04415149094,wait
2024-07-23 11:15:00,9617.04415149094,wait
2024-07-23 11:16:00,9617.04415149094,wait
2024-07-23 11:17:00,9617.04415149094,wait
2024-07-23 11:18:00,9617.04415149094,wait
2024-07-23 11:19:00,9617.04415149094,wait
2024-07-23 11:20:00,9617.04415149094,wait
2024-07-23 11:21:00,9617.04415149094,wait
2024-07-23 11:22:00,9617.04415149094,wait
2024-07-23 11:23:00,9617.04415149094,wait
2024-07-23 11:24:00,9617.04415149094,wait
2024-07-23 11:25:00,9617.04415149094,wait
2024-07-23 11:26:00,9617.04415149094,wait
2024-07-23 11:27:00,9617.04415149094,wait
2024-07-23 11:28:00,9617.04415149094,wait
2024-07-23 11:29:00,9617.04415149094,wait
2024-07-23 11:30:00,9617.04415149094,wait
2024-07-23 11:31:00,9617.04415149094,wait
2024-07-23 11:32:00,9617.04415149094,wait
2024-07-23 11:33:00,9617.04415149094,wait
2024-07-23 11:34:00,9617.04415149094,wait
2024-07-23 11:35:00,9617.04415149094,wait
2024-07-23 11:36:00,9617.04415149094,wait
2024-07-23 11:37:00,9617.04415149094,wait
2024-07-23 11:38:00,9617.04415149094,wait
2024-07-23 11:39:00,9617.04415149094,wait
2024-07-23 11:40:00,9617.04415149094,wait
2024-07-23 11:41:00,9617.04415149094,wait
2024-07-23 11:42:00,9617.04415149094,wait
2024-07-23 11:43:00,9617.04415149094,wait
2024-07-23 11:44:00,9617.04415149094,wait
2024-07-23 11:45:00,9617.04415149094,wait
2024-07-23 11:46:00,9617.04415149094,wait
2024-07-23 11:47:00,9617.04415149094,wait
2024-07-23 11:48:00,9617.04415149094,wait
2024-07-23 11:49:00,9617.04415149094,wait
2024-07-23 11:50:00,9617.04415149094,wait
2024-07-23 11:51:00,9617.04415149094,wait
2024-07-23 11:52:00,9617.04415149094,wait
2024-07-23 11:53:00,9617.04415149094,wait
2024-07-23 11:54:00,9617.04415149094,wait
2024-07-23 11:55:00,9617.04415149094,wait
2024-07-23 11:56:00,9617.04415149094,wait
2024-07-23 11:57:00,9617.04415149094,wait
2024-07-23 11:58:00,9617.04415149094,wait
2024-07-23 11:59:00,9617.04415149094,wait
2024-07-23 12:00:00,9617.04415149094,wait
2024-07-23 12:01:00,9617.04415149094,wait
2024-07-23 12:02:00,9617.04415149094,wait
2024-07-23 12:03:00,9617.04415149094,wait
2024-07-23 12:04:00,9617.04415149094,wait
2024-07-23 12:05:00,9617.04415149094,wait
2024-07-23 12:06:00,9617.04415149094,wait
2024-07-23 12:07:00,9617.04415149094,wait
2024-07-23 12:08:00,9617.04415149094,wait
2024-07-23 12:09:00,9617.04415149094,wait
2024-07-23 12:10:00,9617.04415149094,wait
2024-07-23 12:11:00,9617.04415149094,wait
2024-07-23 12:12:00,9617.04415149094,wait
2024-07-23 12:13:00,9617.04415149094,wait
2024-07-23 12:14:00,9617.04415149094,wait
2024-07-23 12:15:00,9617.04415149094,wait
2024-07-23 12:16:00,9617.04415149094,wait
2024-07-23 12:17:00,9617.04415149094,wait
2024-07-23 12:18:00,9617.04415149094,wait
2024-07-23 12:19:00,9617.04415149094,wait
2024-07-23 12:20:00,9617.04415149094,wait
2024-07-23 12:21:00,9617.04415149094,wait
2024-07-23 12:22:00,9617.04415149094,wait
2024-07-23 12:23:00,9617.04415149094,wait
2024-07-23 12:24:00,9617.04415149094,wait
2024-07-23 12:25:00,9617.04415149094,wait
2024-07-23 12:26:00,9617.04415149094,wait
2024-07-23 12:27:00,9617.04415149094,wait
2024-07-23 12:28:00,9617.04415149094,wait
2024-07-23 12:29:00,9617.04415149094,wait
2024-07-23 12:30:00,9617.04415149094,wait
2024-07-23 12:31:00,9617.04415149094,wait
2024-07-23 12:32:00,9617.04415149094,wait
2024-07-23 12:33:00,9617.04415149094,wait
2024-07-23 12:34:00,9617.04415149094,wait
2024-07-23 12:35:00,9617.04415149094,wait
2024-07-23 12:36:00,9617.04415149094,wait
2024-07-23 12:37:00,9617.04415149094,wait
2024-07-23 12:38:00,9617.04415149094,wait
2024-07-23 12:39:00,9617.04415149094,wait
2024-07-23 12:40:00,9617.04415149094,wait
2024-07-23 12:41:00,9617.04415149094,wait
2024-07-23 12:42:00,9617.04415149094,wait
2024-07-23 12:43:00,9617.04415149094,wait
2024-07-23 12:44:00,9617.04415149094,wait
2024-07-23 12:45:00,9617.04415149094,wait
2024-07-23 12:46:00,9617.04415149094,wait
2024-07-23 12:47:00,9617.04415149094,wait
2024-07-23 12:48:00,9617.04415149094,wait
2024-07-23 12:49:00,9617.04415149094,wait
2024-07-23 12:50:00,9617.04415149094,wait
2024-07-23 12:51:00,9617.04415149094,wait
2024-07-23 12:52:00,9617.04415149094,wait
2024-07-23 12:53:00,9617.04415149094,wait
2024-07-23 12:54:00,9617.04415149094,wait
2024-07-23 12:55:00,9617.04415149094,wait
2024-07-23 12:56:00,9617.04415149094,wait
2024-07-23 12:57:00,9617.04415149094,wait
2024-07-23 12:58:00,9617.04415149094,wait
2024-07-23 12:59:00,9617.04415149094,wait
2024-07-23 13:00:00,9617.04415149094,wait
2024-07-23 13:01:00,9617.04415149094,wait
2024-07-23 13:02:00,9617.04415149094,wait
2024-07-23 13:03:00,9617.04415149094,wait
2024-07-23 13:04:00,9617.04415149094,wait
2024-07-23 13:05:00,9617.04415149094,wait
2024-07-23 13:06:00,9617.04415149094,wait
2024-07-23 13:07:00,9617.04415149094,wait
2024-07-23 13:08:00,9617.04415149094,wait
2024-07-23 13:09:00,9617.04415149094,wait
2024-07-23 13:10:00,9617.04415149094,wait
2024-07-23 13:11:00,9617.04415149094,wait
2024-07-23 13:12:00,9617.04415149094,wait
2024-07-23 13:13:00,9617.04415149094,wait
2024-07-23 13:14:00,9617.04415149094,wait
2024-07-23 13:15:00,9617.04415149094,wait
2024-07-23 13:16:00,9617.04415149094,wait
2024-07-23 13:17:00,9617.04415149094,wait
2024-07-23 13:18:00,9617.04415149094,wait
2024-07-23 13:19:00,9617.04415149094,wait
2024-07-23 13:20:00,9617.04415149094,wait
2024-07-23 13:21:00,9617.04415149094,wait
2024-07-23 13:22:00,9617.04415149094,wait
2024-07-23 13:23:00,9617.04415149094,wait
2024-07-23 13:24:00,9617.04415149094,wait
2024-07-23 13:25:00,9617.04415149094,wait
2024-07-23 13:26:00,9617.04415149094,wait
2024-07-23 13:27:00,9617.04415149094,wait
2024-07-23 13:28:00,9617.04415149094,wait
2024-07-23 13:29:00,9617.04415149094,wait
2024-07-23 13:30:00,9617.04415149094,wait
2024-07-23 13:31:00,9617.04415149094,wait
2024-07-23 13:32:00,9617.04415149094,wait
2024-07-23 13:33:00,9617.04415149094,wait
2024-07-23 13:34:00,9617.04415149094,wait
2024-07-23 13:35:00,9617.04415149094,wait
2024-07-23 13:36:00,9617.04415149094,wait
2024-07-23 13:37:00,9617.04415149094,wait
2024-07-23 13:38:00,9617.04415149094,wait
2024-07-23 13:39:00,9617.04415149094,wait
2024-07-23 13:40:00,9617.04415149094,wait
2024-07-23 13:41:00,9617.04415149094,wait
2024-07-23 13:42:00,9617.04415149094,wait
2024-07-23 13:43:00,9617.04415149094,wait
2024-07-23 13:44:00,9617.04415149094,wait
2024-07-23 13:45:00,9617.04415149094,wait
2024-07-23 13:46:00,9617.04415149094,wait
2024-07-23 13:47:00,9617.04415149094,wait
2024-07-23 13:48:00,9617.04415149094,wait
2024-07-23 13:49:00,9617.04415149094,wait
2024-07-23 13:50:00,9617.04415149094,wait
2024-07-23 13:51:00,9617.04415149094,wait
2024-07-23 13:52:00,9617.04415149094,wait
2024-07-23 13:53:00,9617.04415149094,wait
2024-07-23 13:54:00,9617.04415149094,wait
2024-07-23 13:55:00,9617.04415149094,wait
2024-07-23 13:56:00,9617.04415149094,wait
2024-07-23 13:57:00,9617.04415149094,wait
2024-07-23 13:58:00,9617.04415149094,wait
2024-07-23 13:59:00,9617.04415149094,wait
2024-07-23 14:00:00,9617.04415149094,wait
2024-07-23 14:01:00,9617.04415149094,wait
2024-07-23 14:02:00,9617.04415149094,wait
2024-07-23 14:03:00,9617.04415149094,wait
2024-07-23 14:04:00,9617.04415149094,wait
2024-07-23 14:05:00,9617.04415149094,wait
2024-07-23 14:06:00,9617.04415149094,wait
2024-07-23 14:07:00,9617.04415149094,wait
2024-07-23 14:08:00,9617.04415149094,wait
2024-07-23 14:09:00,9617.04415149094,wait
2024-07-23 14:10:00,9617.04415149094,wait
2024-07-23 14:11:00,9617.04415149094,wait
2024-07-23 14:12:00,9617.04415149094,wait
2024-07-23 14:13:00,9617.04415149094,wait
2024-07-23 14:14:00,9617.04415149094,wait
2024-07-23 14:15:00,9617.04415149094,wait
2024-07-23 14:16:00,9617.04415149094,wait
2024-07-23 14:17:00,9617.04415149094,wait
2024-07-23 14:18:00,9617.04415149094,wait
2024-07-23 14:19:00,9617.04415149094,wait
2024-07-23 14:20:00,9617.04415149094,wait
2024-07-23 14:21:00,9617.04415149094,wait
2024-07-23 14:22:00,9617.04415149094,wait
2024-07-23 14:23:00,9617.04415149094,wait
2024-07-23 14:24:00,9617.04415149094,wait
2024-07-23 14:25:00,9617.04415149094,wait
2024-07-23 14:26:00,9617.04415149094,wait
2024-07-23 14:27:00,9617.04415149094,wait
2024-07-23 14:28:00,9617.04415149094,wait
2024-07-23 14:29:00,9617.04415149094,wait
2024-07-23 14:30:00,9617.04415149094,wait
2024-07-23 14:31:00,9617.04415149094,wait
2024-07-23 14:32:00,9617.04415149094,wait
2024-07-23 14:33:00,9617.04415149094,wait
2024-07-23 14:34:00,9617.04415149094,wait
2024-07-23 14:35:00,9617.04415149094,wait
2024-07-23 14:36:00,9617.04415149094,wait
2024-07-23 14:37:00,9617.04415149094,wait
2024-07-23 14:38:00,9617.04415149094,wait
2024-07-23 14:39:00,9617.04415149094,wait
2024-07-23 14:40:00,9617.04415149094,wait
2024-07-23 14:41:00,9617.04415149094,wait
2024-07-23 14:42:00,9617.04415149094,wait
2024-07-23 14:43:00,9617.04415149094,short
2024-07-23 14:44:00,9613.725815490938,wait
2024-07-23 14:45:00,9613.725815490938,wait
2024-07-23 14:46:00,9613.725815490938,wait
2024-07-23 14:47:00,9613.725815490938,wait
2024-07-23 14:48:00,9613.725815490938,wait
2024-07-23 14:49:00,9613.725815490938,wait
2024-07-23 14:50:00,9613.725815490938,wait
2024-07-23 14:51:00,9613.725815490938,wait
2024-07-23 14:52:00,9613.725815490938,wait
2024-07-23 14:53:00,9613.725815490938,wait
2024-07-23 14:54:00,9613.725815490938,wait
2024-07-23 14:55:00,9613.725815490938,wait
2024-07-23 14:56:00,9613.725815490938,wait
2024-07-23 14:57:00,9613.725815490938,wait
2024-07-23 14:58:00,9613.725815490938,wait
2024-07-23 14:59:00,9613.725815490938,wait
2024-07-23 15:00:00,9613.725815490938,wait
2024-07-23 15:01:00,9613.725815490938,wait
2024-07-23 15:02:00,9613.725815490938,wait
2024-07-23 15:03:00,9613.725815490938,wait
2024-07-23 15:04:00,9613.725815490938,wait
2024-07-23 15:05:00,9613.725815490938,wait
2024-07-23 15:06:00,9613.725815490938,wait
2024-07-23 15:07:00,9613.725815490938,wait
2024-07-23 15:08:00,9613.725815490938,wait
2024-07-23 15:09:00,9613.725815490938,wait
2024-07-23 15:10:00,9613.725815490938,wait
2024-07-23 15:11:00,9613.725815490938,wait
2024-07-23 15:12:00,9613.725815490938,wait
2024-07-23 15:13:00,9613.725815490938,wait
2024-07-23 15:14:00,9613.725815490938,wait
2024-07-23 15:15:00,9613.725815490938,wait
2024-07-23 15:16:00,9613.725815490938,wait
2024-07-23 15:17:00,9613.725815490938,wait
2024-07-23 15:18:00,9613.725815490938,wait
2024-07-23 15:19:00,9613.725815490938,wait
2024-07-23 15:20:00,9613.725815490938,wait
2024-07-23 15:21:00,9613.725815490938,wait
2024-07-23 15:22:00,9613.725815490938,wait
2024-07-23 15:23:00,9613.725815490938,wait
2024-07-23 15:24:00,9613.725815490938,wait
2024-07-23 15:25:00,9613.725815490938,wait
2024-07-23 15:26:00,9613.725815490938,wait
2024-07-23 15:27:00,9613.725815490938,wait
2024-07-23 15:28:00,9613.725815490938,wait
2024-07-23 15:29:00,9613.725815490938,wait
2024-07-23 15:30:00,9613.725815490938,wait
2024-07-23 15:31:00,9613.725815490938,wait
2024-07-23 15:32:00,9613.725815490938,wait
2024-07-23 15:33:00,9613.725815490938,wait
2024-07-23 15:34:00,9613.725815490938,wait
2024-07-23 15:35:00,9613.725815490938,wait
2024-07-23 15:36:00,9613.725815490938,wait
2024-07-23 15:37:00,9613.725815490938,wait
2024-07-23 15:38:00,9613.725815490938,wait
2024-07-23 15:39:00,9613.725815490938,wait
2024-07-23 15:40:00,9613.725815490938,wait
2024-07-23 15:41:00,9613.725815490938,wait
2024-07-23 15:42:00,9613.725815490938,wait
2024-07-23 15:43:00,9613.725815490938,wait
2024-07-23 15:44:00,9613.725815490938,wait
2024-07-23 15:45:00,9613.725815490938,wait
2024-07-23 15:46:00,9613.725815490938,wait
2024-07-23 15:47:00,9613.725815490938,wait
2024-07-23 15:48:00,9613.725815490938,wait
2024-07-23 15:49:00,9613.725815490938,wait
2024-07-23 15:50:00,9613.725815490938,wait
2024-07-23 15:51:00,9613.725815490938,wait
2024-07-23 15:52:00,9613.725815490938,wait
2024-07-23 15:53:00,9613.725815490938,wait
2024-07-23 15:54:00,9613.725815490938,wait
2024-07-23 15:55:00,9613.725815490938,wait
2024-07-23 15:56:00,9613.725815490938,wait
2024-07-23 15:57:00,9613.725815490938,wait
2024-07-23 15:58:00,9613.725815490938,wait
2024-07-23 15:59:00,9613.725815490938,wait
2024-07-23 16:00:00,9613.725815490938,wait
2024-07-23 16:01:00,9613.725815490938,wait
2024-07-23 16:02:00,9613.725815490938,wait
2024-07-23 16:03:00,9613.725815490938,wait
2024-07-23 16:04:00,9613.725815490938,wait
2024-07-23 16:05:00,9613.725815490938,wait
2024-07-23 16:06:00,9613.725815490938,wait
2024-07-23 16:07:00,9613.725815490938,wait
2024-07-23 16:08:00,9613.725815490938,wait
2024-07-23 16:09:00,9613.725815490938,wait
2024-07-23 16:10:00,9613.725815490938,wait
2024-07-23 16:11:00,9613.725815490938,wait
2024-07-23 16:12:00,9613.725815490938,wait
2024-07-23 16:13:00,9613.725815490938,wait
2024-07-23 16:14:00,9613.725815490938,wait
2024-07-23 16:15:00,9613.725815490938,wait
2024-07-23 16:16:00,9613.725815490938,wait
2024-07-23 16:17:00,9613.725815490938,wait
2024-07-23 16:18:00,9613.725815490938,wait
2024-07-23 16:19:00,9613.725815490938,wait
2024-07-23 16:20:00,9613.725815490938,wait
2024-07-23 16:21:00,9613.725815490938,wait
2024-07-23 16:22:00,9613.725815490938,wait
2024-07-23 16:23:00,9613.725815490938,wait
2024-07-23 16:24:00,9613.725815490938,wait
2024-07-23 16:25:00,9613.725815490938,wait
2024-07-23 16:26:00,9613.725815490938,wait
2024-07-23 16:27:00,9613.725815490938,wait
2024-07-23 16:28:00,9613.725815490938,wait
2024-07-23 16:29:00,9613.725815490938,wait
2024-07-23 16:30:00,9613.725815490938,wait
2024-07-23 16:31:00,9613.725815490938,wait
2024-07-23 16:32:00,9613.725815490938,wait
2024-07-23 16:33:00,9613.725815490938,wait
2024-07-23 16:34:00,9613.725815490938,wait
2024-07-23 16:35:00,9613.725815490938,wait
2024-07-23 16:36:00,9613.725815490938,wait
2024-07-23 16:37:00,9613.725815490938,wait
2024-07-23 16:38:00,9613.725815490938,wait
2024-07-23 16:39:00,9613.725815490938,wait
2024-07-23 16:40:00,9613.725815490938,wait
2024-07-23 16:41:00,9613.725815490938,wait
2024-07-23 16:42:00,9613.725815490938,wait
2024-07-23 16:43:00,9613.725815490938,wait
2024-07-23 16:44:00,9613.725815490938,wait
2024-07-23 16:45:00,9613.725815490938,wait
2024-07-23 16:46:00,9613.725815490938,wait
2024-07-23 16:47:00,9613.725815490938,wait
2024-07-23 16:48:00,9613.725815490938,wait
2024-07-23 16:49:00,9613.725815490938,wait
2024-07-23 16:50:00,9613.725815490938,wait
2024-07-23 16:51:00,9613.725815490938,wait
2024-07-23 16:52:00,9613.725815490938,wait
2024-07-23 16:53:00,9613.725815490938,wait
2024-07-23 16:54:00,9613.725815490938,wait
2024-07-23 16:55:00,9613.725815490938,wait
2024-07-23 16:56:00,9613.725815490938,wait
2024-07-23 16:57:00,9613.725815490938,wait
2024-07-23 16:58:00,9613.725815490938,wait
2024-07-23 16:59:00,9613.725815490938,wait
2024-07-23 17:00:00,9613.725815490938,wait
2024-07-23 17:01:00,9613.725815490938,wait
2024-07-23 17:02:00,9613.725815490938,wait
2024-07-23 17:03:00,9613.725815490938,wait
2024-07-23 17:04:00,9613.725815490938,wait
2024-07-23 17:05:00,9613.725815490938,wait
2024-07-23 17:06:00,9613.725815490938,wait
2024-07-23 17:07:00,9613.725815490938,wait
2024-07-23 17:08:00,9613.725815490938,wait
2024-07-23 17:09:00,9613.725815490938,wait
2024-07-23 17:10:00,9613.725815490938,wait
2024-07-23 17:11:00,9613.725815490938,wait
2024-07-23 17:12:00,9613.725815490938,wait
2024-07-23 17:13:00,9613.725815490938,wait
2024-07-23 17:14:00,9613.725815490938,wait
2024-07-23 17:15:00,9613.725815490938,wait
2024-07-23 17:16:00,9613.725815490938,wait
2024-07-23 17:17:00,9613.725815490938,wait
2024-07-23 17:18:00,9613.725815490938,wait
2024-07-23 17:19:00,9613.725815490938,wait
2024-07-23 17:20:00,9613.725815490938,wait
2024-07-23 17:21:00,9613.725815490938,wait
2024-07-23 17:22:00,9613.725815490938,wait
2024-07-23 17:23:00,9613.725815490938,wait
2024-07-23 17:24:00,9613.725815490938,wait
2024-07-23 17:25:00,9613.725815490938,wait
2024-07-23 17:26:00,9613.725815490938,wait
2024-07-23 17:27:00,9613.725815490938,wait
2024-07-23 17:28:00,9613.725815490938,wait
2024-07-23 17:29:00,9613.725815490938,wait
2024-07-23 17:30:00,9613.725815490938,wait
2024-07-23 17:31:00,9613.725815490938,wait
2024-07-23 17:32:00,9613.725815490938,wait
2024-07-23 17:33:00,9613.725815490938,wait
2024-07-23 17:34:00,9613.725815490938,wait
2024-07-23 17:35:00,9613.725815490938,wait
2024-07-23 17:36:00,9613.725815490938,wait
2024-07-23 17:37:00,9613.725815490938,wait
2024-07-23 17:38:00,9613.725815490938,wait
2024-07-23 17:39:00,9613.725815490938,wait
2024-07-23 17:40:00,9613.725815490938,wait
2024-07-23 17:41:00,9613.725815490938,wait
2024-07-23 17:42:00,9613.725815490938,wait
2024-07-23 17:43:00,9613.725815490938,wait
2024-07-23 17:44:00,9613.725815490938,wait
2024-07-23 17:45:00,9613.725815490938,wait
2024-07-23 17:46:00,9613.725815490938,wait
2024-07-23 17:47:00,9613.725815490938,wait
2024-07-23 17:48:00,9613.725815490938,wait
2024-07-23 17:49:00,9613.725815490938,wait
2024-07-23 17:50:00,9613.725815490938,wait
2024-07-23 17:51:00,9613.725815490938,wait
2024-07-23 17:52:00,9613.725815490938,wait
2024-07-23 17:53:00,9613.725815490938,wait
2024-07-23 17:54:00,9613.725815490938,wait
2024-07-23 17:55:00,9613.725815490938,wait
2024-07-23 17:56:00,9613.725815490938,wait
2024-07-23 17:57:00,9613.725815490938,wait
2024-07-23 17:58:00,9613.725815490938,wait
2024-07-23 17:59:00,9613.725815490938,wait
2024-07-23 18:00:00,9613.725815490938,wait
2024-07-23 18:01:00,9613.725815490938,wait
2024-07-23 18:02:00,9613.725815490938,wait
2024-07-23 18:03:00,9613.725815490938,wait
2024-07-23 18:04:00,9613.725815490938,wait
2024-07-23 18:05:00,9613.725815490938,wait
2024-07-23 18:06:00,9613.725815490938,wait
2024-07-23 18:07:00,9613.725815490938,wait
2024-07-23 18:08:00,9613.725815490938,wait
2024-07-23 18:09:00,9613.725815490938,wait
2024-07-23 18:10:00,9613.725815490938,wait
2024-07-23 18:11:00,9613.725815490938,wait
2024-07-23 18:12:00,9613.725815490938,wait
2024-07-23 18:13:00,9613.725815490938,wait
2024-07-23 18:14:00,9613.725815490938,wait
2024-07-23 18:15:00,9613.725815490938,wait
2024-07-23 18:16:00,9613.725815490938,wait
2024-07-23 18:17:00,9613.725815490938,wait
2024-07-23 18:18:00,9613.725815490938,wait
2024-07-23 18:19:00,9613.725815490938,wait
2024-07-23 18:20:00,9613.725815490938,wait
2024-07-23 18:21:00,9613.725815490938,wait
2024-07-23 18:22:00,9613.725815490938,wait
2024-07-23 18:23:00,9613.725815490938,wait
2024-07-23 18:24:00,9613.725815490938,wait
2024-07-23 18:25:00,9613.725815490938,wait
2024-07-23 18:26:00,9613.725815490938,wait
2024-07-23 18:27:00,9613.725815490938,wait
2024-07-23 18:28:00,9613.725815490938,wait
2024-07-23 18:29:00,9613.725815490938,wait
2024-07-23 18:30:00,9613.725815490938,wait
2024-07-23 18:31:00,9613.725815490938,wait
2024-07-23 18:32:00,9613.725815490938,wait
2024-07-23 18:33:00,9613.725815490938,wait
2024-07-23 18:34:00,9613.725815490938,wait
2024-07-23 18:35:00,9613.725815490938,wait
2024-07-23 18:36:00,9613.725815490938,wait
2024-07-23 18:37:00,9613.725815490938,wait
2024-07-23 18:38:00,9613.725815490938,wait
2024-07-23 18:39:00,9613.725815490938,wait
2024-07-23 18:40:00,9613.725815490938,wait
2024-07-23 18:41:00,9613.725815490938,wait
2024-07-23 18:42:00,9613.725815490938,wait
2024-07-23 18:43:00,9613.725815490938,wait
2024-07-23 18:44:00,9613.725815490938,wait
2024-07-23 18:45:00,9613.725815490938,wait
2024-07-23 18:46:00,9613.725815490938,wait
2024-07-23 18:47:00,9613.725815490938,wait
2024-07-23 18:48:00,9613.725815490938,wait
2024-07-23 18:49:00,9613.725815490938,wait
2024-07-23 18:50:00,9613.725815490938,wait
2024-07-23 18:51:00,9613.725815490938,wait
2024-07-23 18:52:00,9613.725815490938,wait
2024-07-23 18:53:00,9613.725815490938,wait
2024-07-23 18:54:00,9613.725815490938,wait
2024-07-23 18:55:00,9613.725815490938,wait
2024-07-23 18:56:00,9613.725815490938,wait
2024-07-23 18:57:00,9613.725815490938,wait
2024-07-23 18:58:00,9613.725815490938,wait
2024-07-23 18:59:00,9613.725815490938,wait
2024-07-23 19:00:00,9613.725815490938,wait
2024-07-23 19:01:00,9613.725815490938,wait
2024-07-23 19:02:00,9613.725815490938,wait
2024-07-23 19:03:00,9613.725815490938,wait
2024-07-23 19:04:00,9613.725815490938,wait
2024-07-23 19:05:00,9613.725815490938,wait
2024-07-23 19:06:00,9613.725815490938,wait
2024-07-23 19:07:00,9613.725815490938,wait
2024-07-23 19:08:00,9613.725815490938,wait
2024-07-23 19:09:00,9613.725815490938,wait
2024-07-23 19:10:00,9613.725815490938,wait
2024-07-23 19:11:00,9613.725815490938,wait
2024-07-23 19:12:00,9613.725815490938,wait
2024-07-23 19:13:00,9613.725815490938,wait
2024-07-23 19:14:00,9613.725815490938,wait
2024-07-23 19:15:00,9613.725815490938,wait
2024-07-23 19:16:00,9613.725815490938,wait
2024-07-23 19:17:00,9613.725815490938,wait
2024-07-23 19:18:00,9613.725815490938,wait
2024-07-23 19:19:00,9613.725815490938,wait
2024-07-23 19:20:00,9613.725815490938,wait
2024-07-23 19:21:00,9613.725815490938,wait
2024-07-23 19:22:00,9613.725815490938,wait
2024-07-23 19:23:00,9613.725815490938,wait
2024-07-23 19:24:00,9613.725815490938,wait
2024-07-23 19:25:00,9613.725815490938,wait
2024-07-23 19:26:00,9613.725815490938,wait
2024-07-23 19:27:00,9613.725815490938,wait
2024-07-23 19:28:00,9613.725815490938,wait
2024-07-23 19:29:00,9613.725815490938,wait
2024-07-23 19:30:00,9613.725815490938,wait
2024-07-23 19:31:00,9613.725815490938,wait
2024-07-23 19:32:00,9613.725815490938,wait
2024-07-23 19:33:00,9613.725815490938,wait
2024-07-23 19:34:00,9613.725815490938,wait
2024-07-23 19:35:00,9613.725815490938,wait
2024-07-23 19:36:00,9613.725815490938,wait
2024-07-23 19:37:00,9613.725815490938,wait
2024-07-23 19:38:00,9613.725815490938,wait
2024-07-23 19:39:00,9613.725815490938,wait
2024-07-23 19:40:00,9613.725815490938,wait
2024-07-23 19:41:00,9613.725815490938,wait
2024-07-23 19:42:00,9613.725815490938,wait
2024-07-23 19:43:00,9613.725815490938,wait
2024-07-23 19:44:00,9613.725815490938,wait
2024-07-23 19:45:00,9613.725815490938,wait
2024-07-23 19:46:00,9613.725815490938,wait
2024-07-23 19:47:00,9613.725815490938,wait
2024-07-23 19:48:00,9613.725815490938,wait
2024-07-23 19:49:00,9613.725815490938,wait
2024-07-23 19:50:00,9613.725815490938,wait
2024-07-23 19:51:00,9613.725815490938,wait
2024-07-23 19:52:00,9613.725815490938,wait
2024-07-23 19:53:00,9613.725815490938,wait
2024-07-23 19:54:00,9613.725815490938,wait
2024-07-23 19:55:00,9613.725815490938,wait
2024-07-23 19:56:00,9613.725815490938,wait
2024-07-23 19:57:00,9613.725815490938,wait
2024-07-23 19:58:00,9613.725815490938,wait
2024-07-23 19:59:00,9613.725815490938,wait
2024-07-24 07:00:00,9613.725815490938,wait
2024-07-24 07:01:00,9613.725815490938,wait
2024-07-24 07:02:00,9613.725815490938,wait
2024-07-24 07:03:00,9613.725815490938,wait
2024-07-24 07:04:00,9613.725815490938,wait
2024-07-24 07:05:00,9613.725815490938,wait
2024-07-24 07:06:00,9613.725815490938,wait
2024-07-24 07:07:00,9613.725815490938,wait
2024-07-24 07:08:00,9613.725815490938,wait
2024-07-24 07:09:00,9613.725815490938,wait
2024-07-24 07:10:00,9613.725815490938,wait
2024-07-24 07:11:00,9613.725815490938,wait
2024-07-24 07:12:00,9613.725815490938,wait
2024-07-24 07:13:00,9613.725815490938,wait
2024-07-24 07:14:00,9613.725815490938,wait
2024-07-24 07:15:00,9613.725815490938,wait
2024-07-24 07:16:00,9613.725815490938,wait
2024-07-24 07:17:00,9613.725815490938,wait
2024-07-24 07:18:00,9613.725815490938,wait
2024-07-24 07:19:00,9613.725815490938,wait
2024-07-24 07:20:00,9613.725815490938,wait
2024-07-24 07:21:00,9613.725815490938,wait
2024-07-24 07:22:00,9613.725815490938,wait
2024-07-24 07:23:00,9613.725815490938,wait
2024-07-24 07:24:00,9613.725815490938,wait
2024-07-24 07:25:00,9613.725815490938,wait
2024-07-24 07:26:00,9613.725815490938,wait
2024-07-24 07:27:00,9613.725815490938,wait
2024-07-24 07:28:00,9613.725815490938,wait
2024-07-24 07:29:00,9613.725815490938,wait
2024-07-24 07:30:00,9613.725815490938,wait
2024-07-24 07:31:00,9613.725815490938,wait
2024-07-24 07:32:00,9613.725815490938,wait
2024-07-24 07:33:00,9613.725815490938,wait
2024-07-24 07:34:00,9613.725815490938,wait
2024-07-24 07:35:00,9613.725815490938,wait
2024-07-24 07:36:00,9613.725815490938,wait
2024-07-24 07:37:00,9613.725815490938,wait
2024-07-24 07:38:00,9613.725815490938,wait
2024-07-24 07:39:00,9613.725815490938,wait
2024-07-24 07:40:00,9613.725815490938,wait
2024-07-24 07:41:00,9613.725815490938,wait
2024-07-24 07:42:00,9613.725815490938,wait
2024-07-24 07:43:00,9613.725815490938,wait
2024-07-24 07:44:00,9613.725815490938,wait
2024-07-24 07:45:00,9613.725815490938,wait
2024-07-24 07:46:00,9613.725815490938,wait
2024-07-24 07:47:00,9613.725815490938,wait
2024-07-24 07:48:00,9613.725815490938,wait
2024-07-24 07:49:00,9613.725815490938,wait
2024-07-24 07:50:00,9613.725815490938,wait
2024-07-24 07:51:00,9613.725815490938,wait
